imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics
tt0106308,L'armata delle tenebre,Army of Darkness,1992,1993-03-11,Comedy,81,USA,English,Sam Raimi,"Sam Raimi, Ivan Raimi",Dino De Laurentiis Company,"Bruce Campbell, Embeth Davidtz, Marcus Gilbert, Ian Abercrombie, Richard Grove, Timothy Patrick Quill, Michael Earl Reid, Bridget Fonda, Patricia Tallman, Ted Raimi, Deke Anderson, Bruce Thomas, Sara Shearer, Shiva Gordon, Billy Bryan","A sardonic hardware store clerk is accidentally transported to 1300 A.D., where he must retrieve the Necronomicon and battle an army of the dead so he can return home.",7.5,159845,$ 11000000,$ 11502976,$ 11502976,59,658,250
tt0106379,Le cinque vite di Hector,Being Human,1994,1994-05-06,Comedy,122,UK,"English, Scottish Gaelic",Bill Forsyth,Bill Forsyth,Warner Bros.,"Robin Williams, Kelly Hunter, Maudie Johnson, Max Johnson, Robert Carlyle, Eoin McCarthy, Irvine Allen, Iain Andrew, Robert Cavanah, Tony Curran, Andrew Flanagan, Seamus Gubbins, Iain McAleese, David McGowan, Gavin Mitchell",One man must learn the meaning of courage across four lifetimes centuries apart.,5.5,3770,$ 40000000,$ 1519366,$ 1519366,33,40,19
tt0106400,A Beverly Hills... signori si diventa,The Beverly Hillbillies,1993,1993-10-15,Comedy,92,USA,English,Penelope Spheeris,"Paul Henning, Lawrence Konner",Twentieth Century Fox,"Jim Varney, Diedrich Bader, Erika Eleniak, Cloris Leachman, Lily Tomlin, Lea Thompson, Dolly Parton, Rob Schneider, Dabney Coleman, Penny Fuller, Kevin Connolly, Linda Carlson, Lyman Ward, Leann Hunley, Ernie Lively","A feature adaptation of the classic television show, when nice guy redneck Jed Clampett strikes it rich when he finds black oil, and moves him and his kin to posh Beverly Hills.",5,17093,$ 25000000,$ 44029386,$ 57405220,37,73,21
tt0106452,Ultracorpi - L'invasione continua,Body Snatchers,1993,1993-08-20,Horror,87,USA,English,Abel Ferrara,"Jack Finney, Raymond Cistheri",Dorset Productions,"Terry Kinney, Meg Tilly, Gabrielle Anwar, Reilly Murphy, Billy Wirth, Christine Elise, R. Lee Ermey, Kathleen Doyle, Forest Whitaker, G. Elvis Phillips, Stanley Small, Tonea Stewart, Keith Smith, Winston E. Grant, Phil Neilson",A teenage girl and her father discover alien clones are replacing humans on a remote U.S. military base in Alabama.,6,16367,$ 13000000,$ 428868,$ 428868,65,93,73
tt0106453,Body of Evidence - Il corpo del reato,Body of Evidence,1992,1993-01-22,Drama,99,Germany,English,Uli Edel,Brad Mirman,Constantin Film,"Madonna, Michael Forest, Joe Mantegna, Charles Hallahan, Mark Rolston, Richard Riehle, D. Scot Douglas, Mario DePriest, John DeLay, Ross Huffman-Kerr, Anne Archer, Willem Dafoe, Mark C. Vincent, Frank Roberts, Julianne Moore",A lawyer defends a woman accused of killing her older lover by having sex with him.,4.5,13830,$ 30000000,$ 13273595,$ 13273595,29,89,32
tt0106464,Bopha!,Bopha!,1993,1993-09-24,Drama,120,USA,"English, Afrikaans",Morgan Freeman,"Percy Mtwa, Brian Bird",Arsenio Hall Communications,"Danny Glover, Malcolm McDowell, Alfre Woodard, Marius Weyers, Maynard Eziashi, Malick Bowens, Michael Chinyamurindi, Christopher John Hall, Grace Mahlaba, Robin Smith, Julie Strijdom, Peter Kampila, Sello Maake Ka-Ncube, Eric Miyeni, Tshepo Nzimande","In this story of a black policeman during South African apartheid, Danny Glover plays the cop, who believes he's trying to help his people, even while serving as a pawn of the racist ...",6.4,821,$ 12000000,$ 212483,$ 212483,68,13,5
tt0106469,Patto di sangue,Bound by Honor,1993,1993-08-27,Crime,180,USA,"English, Spanish, Arabic",Taylor Hackford,"Ross Thomas, Jimmy Santiago Baca",Hollywood Pictures,"Damian Chapa, Jesse Borrego, Benjamin Bratt, Enrique Castillo, Victor Rivers, Delroy Lindo, Tom Towles, Carlos Carrasco, Teddy Wilson, Raymond Cruz, Valente Rodriguez, Lanny Flaherty, Billy Bob Thornton, Geoffrey Rivas, Karmin Murcelo","Based on the true life experiences of poet Jimmy Santiago Baca, the film focuses on step-brothers Paco and Cruz, and their bi-racial cousin Miklo.",8,28313,$ 35000000,$ 4496583,$ 4496583,47,138,16
tt0106489,Bronx,A Bronx Tale,1993,1994-01-28,Crime,121,USA,"English, Italian",Robert De Niro,"Chazz Palminteri, Chazz Palminteri",Price Entertainment,"Robert De Niro, Chazz Palminteri, Lillo Brancato, Francis Capra, Taral Hicks, Kathrine Narducci, Clem Caserta, Alfred Sauchelli Jr., Frank Pietrangolare, Joe Pesci, Robert D'Andrea, Eddie Montanaro, Fred Fischer, Dave Salerno, Joseph D'Onofrio",A father becomes worried when a local gangster befriends his son in the Bronx in the 1960s.,7.8,125087,$ 22000000,$ 17287898,$ 17287898,80,223,53
tt0106500,CB4,CB4,1993,1993-03-12,Comedy,89,USA,English,Tamra Davis,"Chris Rock, Nelson George",Imagine Entertainment,"Chris Rock, Allen Payne, Deezer D, Chris Elliott, Phil Hartman, Charlie Murphy, Khandi Alexander, Art Evans, Theresa Randle, Willard E. Pugh, Ty Granderson Jones, Rachel True, Victor Wilson, Richard Gant, J.D. Daniels","A guy makes a documentary of the rap band CB4 by following them. CB4 got popular by stealing Gusto's name, background and image. He wants them dead.",6.3,8629,$ 6000000,$ 17953778,$ 17953778,49,24,22
tt0106519,Carlito's Way,Carlito's Way,1993,1993-12-22,Crime,144,USA,"English, Spanish",Brian De Palma,"Edwin Torres, David Koepp",Universal Pictures,"Al Pacino, Sean Penn, Penelope Ann Miller, John Leguizamo, Ingrid Rogers, Luis Guzmán, James Rebhorn, Joseph Siravo, Viggo Mortensen, Richard Foronjy, Jorge Porcel, Frank Minucci, Adrian Pasdar, John Ortiz, Ángel Salazar","A Puerto Rican former convict, just released from prison, pledges to stay away from drugs and violence despite the pressure around him and lead on to a better life outside of N.Y.C.",7.9,196564,$ 30000000,$ 36948322,$ 63851527,65,338,106
tt0106582,Cliffhanger - L'ultima sfida,Cliffhanger,1993,1993-10-29,Action,113,USA,English,Renny Harlin,"John Long, Michael France",Carolco Pictures,"Sylvester Stallone, John Lithgow, Michael Rooker, Janine Turner, Rex Linn, Caroline Goodall, Leon, Craig Fairbrass, Gregory Scott Cummins, Denis Forest, Michelle Joyner, Max Perlich, Paul Winfield, Ralph Waite, Trey Brownell",A botched mid-air heist results in suitcases full of cash being searched for by various groups throughout the Rocky Mountains.,6.4,117604,$ 70000000,$ 84049211,$ 255000211,60,209,99
tt0106598,Teste di cono,Coneheads,1993,1993-07-23,Comedy,88,USA,English,Steve Barron,"Tom Davis, Dan Aykroyd",Paramount Pictures,"Robert Knott, Jonathan Penner, Whip Hubley, Dan Aykroyd, Jane Curtin, Howard Napper, Michael Richards, Eddie Griffin, Sinbad, Phil Hartman, Adam Sandler, Grant Martell, Art Bonilla, David Spade, Rosa Maria Briz",Aliens with conical crania crash-land on Earth.,5.3,49647,$ 33000000,$ 21274717,$ 21274717,49,101,40
tt0106611,Cool Runnings - Quattro sottozero,Cool Runnings,1993,1993-10-01,Adventure,98,USA,"English, German, Russian",Jon Turteltaub,"Lynn Siefert, Michael Ritchie",Walt Disney Pictures,"Leon, Doug E. Doug, Rawle D. Lewis, Malik Yoba, John Candy, Raymond J. Barry, Peter Outerbridge, Paul Coeur, Larry Gilman, Charles Hyatt, Winston Stona, Bertina Macaulay, Pauline Stone Myrie, Kristoffer Cooper, Bill Dow","When a Jamaican sprinter is disqualified from the Olympic Games, he enlists the help of a dishonored coach to start the first Jamaican Bobsled Team.",7,90506,$ 14000000,$ 68856263,$ 154856263,60,118,52
tt0106627,La ragazza della porta accanto,The Crush,1993,1993-04-02,Drama,89,USA,English,Alan Shapiro,Alan Shapiro,Morgan Creek Entertainment,"Cary Elwes, Alicia Silverstone, Jennifer Rubin, Kurtwood Smith, Amber Benson, Gwynyth Walsh, Matthew Walker, Deborah Hancock, Beverley Elliott, Andrew Airlie, Sheila Paterson, Brent Chapman, James Kidnie, Betty Phillips, Duncan Fraser","A journalist becomes the unwanted center of attention for a 14-year-old girl, who proceeds to sabotage his life after he refuses her sexual advances.",5.9,16024,$ 6000000,$ 13609396,$ 13609396,34,88,40
tt0106664,La metà oscura,The Dark Half,1993,1993-08-20,Horror,122,USA,English,George A. Romero,"Stephen King, George A. Romero",Orion Pictures,"Timothy Hutton, Amy Madigan, Michael Rooker, Julie Harris, Robert Joy, Kent Broadhurst, Beth Grant, Rutanya Alda, Tom Mardirosian, Larry John Meyers, Patrick Brannan, Royal Dano, Glenn Colerider, Sarah Parker, Elizabeth Parker",A writer's fictional alter ego wants to take over his life...at any price.,6,15594,$ 15000000,$ 10611160,$ 10611160,53,82,96
tt0106673,Dave - Presidente per un giorno,Dave,1993,1993-05-07,Comedy,110,USA,"English, Spanish",Ivan Reitman,Gary Ross,Warner Bros.,"Kevin Kline, Sigourney Weaver, Frank Langella, Kevin Dunn, Ving Rhames, Ben Kingsley, Charles Grodin, Faith Prince, Laura Linney, Bonnie Hunt, Parley Baer, Stefan Gierasch, Anna Deavere Smith, Charles Hallahan, Tom Dugan","To avoid a potentially explosive scandal when the U.S. President goes into a coma, an affable temp agency owner with an uncanny resemblance is put in his place.",6.8,48156,$ 28000000,$ 63270710,$ 63270710,76,146,55
tt0106677,La vita è un sogno,Dazed and Confused,1993,1994-02-10,Comedy,102,USA,English,Richard Linklater,Richard Linklater,Gramercy Pictures (I),"Jason London, Joey Lauren Adams, Milla Jovovich, Shawn Andrews, Rory Cochrane, Adam Goldberg, Anthony Rapp, Sasha Jenson, Marissa Ribisi, Deena Martin, Michelle Burke, Cole Hauser, Christine Harnos, Wiley Wiggins, Mark Vandermeulen",The adventures of high school and junior high students on the last day of school in May 1976.,7.6,161506,$ 6900000,$ 7993039,$ 7993039,78,478,171
tt0106697,Demolition Man,Demolition Man,1993,1994-01-21,Action,115,USA,English,Marco Brambilla,"Peter M. Lenkov, Robert Reneau",Warner Bros.,"Sylvester Stallone, Wesley Snipes, Sandra Bullock, Nigel Hawthorne, Benjamin Bratt, Bob Gunton, Glenn Shadix, Denis Leary, Grand L. Bush, Pat Skipper, Steve Kahan, Paul Bollen, Mark Colson, Andre Gregory, John Enos III",A police officer is brought out of suspended animation in prison to pursue an old ultra-violent nemesis who is loose in a non-violent future society.,6.7,155477,$ 57000000,$ 58055768,$ 58055768,34,278,114
tt0106827,Ernest Rides Again,Ernest Rides Again,1993,1993-11-12,Family,96,Canada,English,John R. Cherry III,"John R. Cherry III, William M. Akers",Emshell Producers,"Jim Varney, Ron James, Tom Butler, Linda Kash, Duke Ernsberger, Jeffrey Pillars, Dave 'Squatch' Ward, Dee Jay Jackson, Charles Siegel, Alf Humphreys, Lillian Carlson, Mitchell Kosterman, George Josef, Tony Morelli, Alan Robertson",Buffoonish Ernest and his dimwitted pal Abner unearth a huge cannon reputed to contain the crown jewels of England.,5,1954,$ 5500000,$ 1450029,$ 1450029,28,17,6
tt0106834,Cowgirl - Il nuovo sesso,Even Cowgirls Get the Blues,1993,1994-05-20,Comedy,106,USA,"English, German",Gus Van Sant,"Tom Robbins, Gus Van Sant",New Line Cinema,"Uma Thurman, Lorraine Bracco, Pat Morita, Angie Dickinson, Keanu Reeves, John Hurt, Rain Phoenix, Ed Begley Jr., Carol Kane, Sean Young, Crispin Glover, Roseanne Barr, Buck Henry, Grace Zabriskie, Treva Jeffryes","Sissy Hankshaw (Uma Thurman) is born with enormous thumbs that help her hitchhiking through the U.S. from a young age. She becomes a model in advertising, and her New York agent, ""the ...",4.4,6968,$ 8000000,$ 1708873,$ 1708873,28,50,26
tt0106856,Un giorno di ordinaria follia,Falling Down,1993,1993-05-27,Crime,113,France,"English, Spanish, Korean",Joel Schumacher,Ebbe Roe Smith,Alcor Films,"Michael Douglas, Robert Duvall, Barbara Hershey, Rachel Ticotin, Tuesday Weld, Frederic Forrest, Lois Smith, Joey Singer, Ebbe Roe Smith, Michael Paul Chan, Raymond J. Barry, D.W. Moffett, Steve Park, Kimberly Scott, James Keane",An ordinary man frustrated with the various flaws he sees in society begins to psychotically and violently lash out against them.,7.6,166651,$ 25000000,$ 40903593,$ 40903593,56,441,86
tt0106912,Bagliori nel buio,Fire in the Sky,1993,1993-06-11,Biography,109,USA,English,Robert Lieberman,"Travis Walton, Tracy Tormé",Paramount Pictures,"D.B. Sweeney, Robert Patrick, Craig Sheffer, Peter Berg, Henry Thomas, Bradley Gregg, Noble Willingham, Kathleen Wilhoite, James Garner, Georgia Emelin, Scott MacDonald, Wayne Grace, Kenneth White, Robert Covarrubias, Bruce Wright",An Arizona logger mysteriously disappears for five days in an alleged encounter with a flying saucer in 1975. His co-workers endure ridicule and contempt as they are wrongly accused of murder.,6.6,21050,$ 15000000,$ 19885552,$ 19885552,42,116,30
tt0106918,Il socio,The Firm,1993,1993-10-22,Drama,154,USA,English,Sydney Pollack,"John Grisham, David Rabe",Davis Entertainment,"Tom Cruise, Jeanne Tripplehorn, Gene Hackman, Hal Holbrook, Terry Kinney, Wilford Brimley, Ed Harris, Holly Hunter, David Strathairn, Gary Busey, Steven Hill, Tobin Bell, Barbara Garrick, Jerry Hardin, Paul Calderon",A young lawyer joins a prestigious law firm only to discover that it has a sinister dark side.,6.8,116699,$ 42000000,$ 158348367,$ 270248367,58,191,64
tt0106965,Free Willy - Un amico da salvare,Free Willy,1993,1993-07-16,Adventure,112,USA,English,Simon Wincer,"Keith Walker, Keith Walker",Warner Bros.,"Jason James Richter, Lori Petty, Jayne Atkinson, August Schellenberg, Michael Madsen, Michael Ironside, Richard Riehle, Mykelti Williamson, Michael Bacall, Danielle Harris, Isaiah Malone, Betsy Toll, Rob Sample, Merrilyn Jones, Mickey Gaines","When a boy learns that a beloved killer whale is to be killed by the aquarium owners, the boy risks everything to free the whale.",6,67526,$ 20000000,$ 77698625,$ 153698625,79,81,26
tt0106977,Il fuggitivo,The Fugitive,1993,1993-09-09,Action,130,USA,"English, Polish, Spanish",Andrew Davis,"Jeb Stuart, David Twohy",Warner Bros.,"Harrison Ford, Tommy Lee Jones, Sela Ward, Julianne Moore, Joe Pantoliano, Andreas Katsulas, Jeroen Krabbé, Daniel Roebuck, L. Scott Caldwell, Tom Wood, Ron Dean, Joseph F. Kosala, Miguel Nino, John Drummond, Tony Fosco","Dr. Richard Kimble, unjustly accused of murdering his wife, must find the real killer while being the target of a nationwide manhunt led by a seasoned U.S. Marshal.",7.8,262199,$ 44000000,$ 183875760,$ 368875760,87,340,130
tt0107034,L'innocenza del diavolo,The Good Son,1993,1993-09-24,Drama,87,USA,English,Joseph Ruben,Ian McEwan,Twentieth Century Fox,"Macaulay Culkin, Elijah Wood, Wendy Crewson, David Morse, Daniel Hugh Kelly, Jacqueline Brookes, Quinn Culkin, Ashley Crow, Guy Strauss, Keith Brava, Jerem Goodwin, Andria Hall, Bobby Huber, Mark Stefanich, Susan Hopper","A young boy stays with his aunt and uncle and befriends his cousin, a boy of the same age who shows increasing signs of violent and psychopathic behavior.",6.4,35801,$ 17000000,$ 44789789,$ 60613008,45,170,51
tt0107048,Ricomincio da capo,Groundhog Day,1993,1993-04-08,Comedy,101,USA,"English, French, Italian",Harold Ramis,"Danny Rubin, Harold Ramis",Columbia Pictures,"Bill Murray, Andie MacDowell, Chris Elliott, Stephen Tobolowsky, Brian Doyle-Murray, Marita Geraghty, Angela Paton, Rick Ducommun, Rick Overton, Robin Duke, Carol Bivins, Willie Garson, Ken Hudson Campbell, Les Podewell, Rod Sell",A weatherman finds himself inexplicably living the same day over and over again.,8,569359,$ 14600000,$ 70906973,$ 70906973,72,778,129
tt0107206,Nel centro del mirino,In the Line of Fire,1993,1993-09-24,Action,128,USA,English,Wolfgang Petersen,Jeff Maguire,Columbia Pictures,"Clint Eastwood, John Malkovich, Rene Russo, Dylan McDermott, Gary Cole, Fred Thompson, John Mahoney, Gregory Alan Williams, Jim Curley, Sally Hughes, Clyde Kusatsu, Steve Hytner, Tobin Bell, Bob Schott, Juan A. Riojas",Secret Service agent Frank Horrigan (,7.2,90512,$ 40000000,$ 102314823,$ 176997168,74,167,68
tt0107207,Nel nome del padre,In the Name of the Father,1993,1994-02-18,Biography,133,Ireland,English,Jim Sheridan,"Gerry Conlon, Terry George",Hell's Kitchen Films,"Alison Crosbie, Daniel Day-Lewis, Philip King, Emma Thompson, Nye Heron, Anthony Brophy, Frankie McCafferty, Paul Warriner, Julian Walsh, Stuart Wolfenden, Jo Connor, Karen Carlisle, Seamus Moran, Billy Byrne, Maureen McBride",A man's coerced confession to an I.R.A. bombing he did not commit results in the imprisonment of his father as well. An English lawyer fights to free them.,8.1,152802,$ 13000000,$ 25096862,$ 65796862,84,185,61
tt0107211,Proposta indecente,Indecent Proposal,1993,1993-05-07,Drama,117,USA,English,Adrian Lyne,"Jack Engelhard, Amy Holden Jones",Paramount Pictures,"Robert Redford, Demi Moore, Woody Harrelson, Seymour Cassel, Oliver Platt, Billy Bob Thornton, Rip Taylor, Billy Connolly, Joel Brooks, Pierre Epstein, Danny Zorn, Kevin West, Pamela Holt, Tommy Bush, Mariclare Costello",A billionaire offers one million dollars to a young married couple for one night with the wife.,6,61868,$ 38000000,$ 106614059,$ 266614059,35,144,60
tt0107254,Jason va all'inferno,Jason Goes to Hell: The Final Friday,1993,1993-08-13,Fantasy,87,USA,English,Adam Marcus,"Jay Huguely, Adam Marcus",New Line Cinema,"John D. LeMay, Kari Keegan, Kane Hodder, Steven Williams, Steven Culp, Erin Gray, Rusty Schwimmer, Richard Gant, Leslie Jordan, Billy Green Bush, Kipp Marcus, Andrew Bloch, Adam Cranner, Allison Smith, Julie Michaels",Serial killer Jason Voorhees' supernatural origins are revealed.,4.2,27410,$ 3000000,$ 15935068,$ 15935068,17,358,141
tt0107282,Il circolo della fortuna e della felicità,The Joy Luck Club,1993,1993-10-29,Drama,139,USA,"English, Mandarin, Cantonese",Wayne Wang,"Amy Tan, Amy Tan",Hollywood Pictures,"Kieu Chinh, Tsai Chin, France Nuyen, Lisa Lu, Ming-Na Wen, Tamlyn Tomita, Lauren Tom, Rosalind Chao, Chao Li Chi, Melanie Chang, Victor Wong, Lisa Connolly, Mai Vu, Ying Wu, Meijuan Xi",The life histories of four Asian women and their daughters reflect and guide each other.,7.7,14863,$ 11000000,$ 32901136,$ 32901136,84,117,28
tt0107286,Cuba Libre - La notte del giudizio,Judgment Night,1993,1994-05-13,Action,110,Japan,English,Stephen Hopkins,"Lewis Colick, Jere Cunningham",Largo Entertainment,"Emilio Estevez, Cuba Gooding Jr., Denis Leary, Stephen Dorff, Jeremy Piven, Peter Greene, Erik Schrody, Michael Wiseman, Michael DeLorenzo, Relioues Webb, Will Zahrn, Eugene Williams, Christine Harnos, Galyn Görg, Angela Alvarado","Four friends on their way to a boxing match get caught in heavy traffic, so they take a shortcut in order to get there faster, unfortunately it leads to them witnessing a murder which leaves them running for their lives.",6.7,15126,$ 21000000,$ 12526677,$ 12526677,46,92,33
tt0107290,Jurassic Park,Jurassic Park,1993,1993-09-17,Action,127,USA,"English, Spanish",Steven Spielberg,"Michael Crichton, Michael Crichton",Universal Pictures,"Sam Neill, Laura Dern, Jeff Goldblum, Richard Attenborough, Bob Peck, Martin Ferrero, BD Wong, Joseph Mazzello, Ariana Richards, Samuel L. Jackson, Wayne Knight, Gerald R. Molen, Miguel Sandoval, Cameron Thor, Christopher John Fields",A pragmatic paleontologist visiting an almost complete theme park is tasked with protecting a couple of kids after a power failure causes the park's cloned dinosaurs to run loose.,8.1,846021,$ 63000000,$ 404214720,$ 1033758854,68,1157,350
